5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
08-03-2016 20:10,57,1,100
08-03-2016 20:15,60,1,100
08-03-2016 20:20,50,1,100
08-03-2016 20:25,50,1,100
08-03-2016 20:30,65,1,100
08-03-2016 20:35,58,1,100
08-03-2016 20:40,36,1,100
08-03-2016 20:45,54,1,100
08-03-2016 20:50,42,1,100
08-03-2016 20:55,47,1,100
08-03-2016 21:00,46,1,100
08-03-2016 21:05,42,1,100
08-03-2016 21:10,43,1,100
08-03-2016 21:15,44,1,100
08-03-2016 21:20,32,1,100
08-03-2016 21:25,33,1,100
08-03-2016 21:30,51,1,100
08-03-2016 21:35,44,1,100
08-03-2016 21:40,48,1,100
08-03-2016 21:45,35,1,100
08-03-2016 21:50,41,1,100
08-03-2016 21:55,31,1,100
08-03-2016 22:00,32,1,100
08-03-2016 22:05,40,1,100
08-03-2016 22:10,28,1,100
08-03-2016 22:15,39,1,100
08-03-2016 22:20,28,1,100
08-03-2016 22:25,29,1,100
08-03-2016 22:30,24,1,100
08-03-2016 22:35,25,1,100
08-03-2016 22:40,29,1,100
08-03-2016 22:45,29,1,100
08-03-2016 22:50,16,1,100
08-03-2016 22:55,15,1,100
08-03-2016 23:00,18,1,100
08-03-2016 23:05,20,1,100
08-03-2016 23:10,15,1,100
08-03-2016 23:15,17,1,100
08-03-2016 23:20,15,1,100
08-03-2016 23:25,12,1,100
08-03-2016 23:30,16,1,100
08-03-2016 23:35,14,1,100
08-03-2016 23:40,10,1,100
08-03-2016 23:45,22,1,100
08-03-2016 23:50,16,1,100
08-03-2016 23:55,9,1,100
09-03-2016 00:00,5,1,100
09-03-2016 00:05,13,1,100
09-03-2016 00:10,10,1,100
09-03-2016 00:15,11,1,100
09-03-2016 00:20,10,1,100
09-03-2016 00:25,13,1,100
09-03-2016 00:30,5,1,100
09-03-2016 00:35,6,1,100
09-03-2016 00:40,7,1,100
09-03-2016 00:45,13,1,100
09-03-2016 00:50,4,1,100
09-03-2016 00:55,3,1,100
09-03-2016 01:00,6,1,100
09-03-2016 01:05,8,1,100
09-03-2016 01:10,8,1,100
09-03-2016 01:15,2,1,100
09-03-2016 01:20,6,1,100
09-03-2016 01:25,5,1,100
09-03-2016 01:30,6,1,100
09-03-2016 01:35,4,1,100
09-03-2016 01:40,3,1,100
09-03-2016 01:45,7,1,100
09-03-2016 01:50,6,1,100
09-03-2016 01:55,4,1,100
09-03-2016 02:00,5,1,100
09-03-2016 02:05,3,1,100
09-03-2016 02:10,5,1,100
09-03-2016 02:15,3,1,100
09-03-2016 02:20,7,1,100
09-03-2016 02:25,4,1,100
09-03-2016 02:30,5,1,100
09-03-2016 02:35,6,1,100
09-03-2016 02:40,4,1,100
09-03-2016 02:45,3,1,100
09-03-2016 02:50,3,1,100
09-03-2016 02:55,2,1,100
09-03-2016 03:00,2,1,100
09-03-2016 03:05,2,1,100
09-03-2016 03:10,4,1,100
09-03-2016 03:15,1,1,100
09-03-2016 03:20,5,1,100
09-03-2016 03:25,7,1,100
09-03-2016 03:30,7,1,100
09-03-2016 03:35,8,1,100
09-03-2016 03:40,6,1,100
09-03-2016 03:45,8,1,100
09-03-2016 03:50,3,1,100
09-03-2016 03:55,10,1,100
09-03-2016 04:00,9,1,100
09-03-2016 04:05,14,1,100
09-03-2016 04:10,10,1,100
09-03-2016 04:15,13,1,100
09-03-2016 04:20,12,1,100
09-03-2016 04:25,19,1,100
09-03-2016 04:30,21,1,100
09-03-2016 04:35,26,1,100
09-03-2016 04:40,34,1,100
09-03-2016 04:45,40,1,100
09-03-2016 04:50,46,1,100
09-03-2016 04:55,40,1,100
09-03-2016 05:00,57,1,100
09-03-2016 05:05,55,1,100
09-03-2016 05:10,70,1,100
09-03-2016 05:15,68,1,100
09-03-2016 05:20,63,1,100
09-03-2016 05:25,70,1,100
09-03-2016 05:30,70,1,100
09-03-2016 05:35,99,1,100
09-03-2016 05:40,108,1,100
09-03-2016 05:45,122,1,100
09-03-2016 05:50,118,1,100
09-03-2016 05:55,95,1,100
09-03-2016 06:00,123,1,100
09-03-2016 06:05,111,1,100
09-03-2016 06:10,125,1,100
09-03-2016 06:15,133,1,100
09-03-2016 06:20,142,1,100
09-03-2016 06:25,163,1,100
09-03-2016 06:30,160,1,100
09-03-2016 06:35,171,1,100
09-03-2016 06:40,166,1,100
09-03-2016 06:45,140,1,100
09-03-2016 06:50,146,1,100
09-03-2016 06:55,136,1,100
09-03-2016 07:00,131,1,100
09-03-2016 07:05,117,1,100
09-03-2016 07:10,119,1,100
09-03-2016 07:15,94,1,100
09-03-2016 07:20,96,1,100
09-03-2016 07:25,83,1,100
09-03-2016 07:30,70,1,100
09-03-2016 07:35,81,1,100
09-03-2016 07:40,74,1,100
09-03-2016 07:45,62,1,100
09-03-2016 07:50,54,1,100
09-03-2016 07:55,52,1,100
09-03-2016 08:00,60,1,100
09-03-2016 08:05,63,1,100
09-03-2016 08:10,70,1,100
09-03-2016 08:15,57,1,100
09-03-2016 08:20,61,1,100
09-03-2016 08:25,67,1,100
09-03-2016 08:30,71,1,100
09-03-2016 08:35,75,1,100
09-03-2016 08:40,68,1,100
09-03-2016 08:45,71,1,100
09-03-2016 08:50,78,1,100
09-03-2016 08:55,97,1,100
09-03-2016 09:00,84,1,100
09-03-2016 09:05,92,1,100
09-03-2016 09:10,86,1,100
09-03-2016 09:15,97,1,100
09-03-2016 09:20,111,1,100
09-03-2016 09:25,104,1,100
09-03-2016 09:30,118,1,100
09-03-2016 09:35,107,1,100
09-03-2016 09:40,103,1,100
09-03-2016 09:45,114,1,100
09-03-2016 09:50,106,1,100
09-03-2016 09:55,115,1,100
09-03-2016 10:00,93,1,100
09-03-2016 10:05,96,1,100
09-03-2016 10:10,116,1,100
09-03-2016 10:15,109,1,100
09-03-2016 10:20,122,1,100
09-03-2016 10:25,118,1,100
09-03-2016 10:30,134,1,100
09-03-2016 10:35,101,1,100
09-03-2016 10:40,141,1,100
09-03-2016 10:45,109,1,100
09-03-2016 10:50,125,1,100
09-03-2016 10:55,88,1,100
09-03-2016 11:00,106,1,100
09-03-2016 11:05,102,1,100
09-03-2016 11:10,111,1,100
09-03-2016 11:15,117,1,100
09-03-2016 11:20,112,1,100
09-03-2016 11:25,120,1,100
09-03-2016 11:30,103,1,100
09-03-2016 11:35,103,1,100
09-03-2016 11:40,117,1,100
09-03-2016 11:45,96,1,100
09-03-2016 11:50,105,1,100
09-03-2016 11:55,108,1,100
09-03-2016 12:00,78,1,100
09-03-2016 12:05,111,1,100
09-03-2016 12:10,104,1,100
09-03-2016 12:15,116,1,100
09-03-2016 12:20,105,1,100
09-03-2016 12:25,88,1,100
09-03-2016 12:30,84,1,100
09-03-2016 12:35,83,1,100
09-03-2016 12:40,107,1,100
09-03-2016 12:45,74,1,100
09-03-2016 12:50,68,1,100
09-03-2016 12:55,85,1,100
09-03-2016 13:00,104,1,100
09-03-2016 13:05,92,1,100
09-03-2016 13:10,94,1,100
09-03-2016 13:15,104,1,100
09-03-2016 13:20,101,1,100
09-03-2016 13:25,101,1,100
09-03-2016 13:30,98,1,100
09-03-2016 13:35,102,1,100
09-03-2016 13:40,88,1,100
09-03-2016 13:45,80,1,100
09-03-2016 13:50,105,1,100
09-03-2016 13:55,95,1,100
09-03-2016 14:00,97,1,100
09-03-2016 14:05,94,1,100
09-03-2016 14:10,98,1,100
09-03-2016 14:15,104,1,100
09-03-2016 14:20,93,1,100
09-03-2016 14:25,110,1,100
09-03-2016 14:30,119,1,100
09-03-2016 14:35,108,1,100
09-03-2016 14:40,108,1,100
09-03-2016 14:45,111,1,100
09-03-2016 14:50,105,1,100
09-03-2016 14:55,93,1,100
09-03-2016 15:00,106,1,100
09-03-2016 15:05,119,1,100
09-03-2016 15:10,90,1,100
09-03-2016 15:15,81,1,100
09-03-2016 15:20,104,1,100
09-03-2016 15:25,107,1,100
09-03-2016 15:30,89,1,100
09-03-2016 15:35,113,1,100
09-03-2016 15:40,111,1,100
09-03-2016 15:45,117,1,100
09-03-2016 15:50,93,1,100
09-03-2016 15:55,100,1,100
09-03-2016 16:00,103,1,100
09-03-2016 16:05,100,1,100
09-03-2016 16:10,91,1,100
09-03-2016 16:15,106,1,100
09-03-2016 16:20,100,1,100
09-03-2016 16:25,103,1,100
09-03-2016 16:30,93,1,100
09-03-2016 16:35,84,1,100
09-03-2016 16:40,74,1,100
09-03-2016 16:45,85,1,100
09-03-2016 16:50,111,1,100
09-03-2016 16:55,93,1,100
09-03-2016 17:00,94,1,100
09-03-2016 17:05,67,1,100
09-03-2016 17:10,97,1,100
09-03-2016 17:15,111,1,100
09-03-2016 17:20,93,1,100
09-03-2016 17:25,93,1,100
09-03-2016 17:30,102,1,100
09-03-2016 17:35,106,1,100
09-03-2016 17:40,99,1,100
09-03-2016 17:45,84,1,100
09-03-2016 17:50,87,1,100
09-03-2016 17:55,83,1,100
09-03-2016 18:00,106,1,100
09-03-2016 18:05,83,1,100
09-03-2016 18:10,80,1,100
09-03-2016 18:15,80,1,100
09-03-2016 18:20,91,1,100
09-03-2016 18:25,69,1,100
09-03-2016 18:30,77,1,100
09-03-2016 18:35,82,1,100
09-03-2016 18:40,75,1,100
09-03-2016 18:45,69,1,100
09-03-2016 18:50,76,1,100
09-03-2016 18:55,69,1,100
09-03-2016 19:00,78,1,100
09-03-2016 19:05,69,1,100
09-03-2016 19:10,90,1,100
09-03-2016 19:15,87,1,100
09-03-2016 19:20,71,1,100
09-03-2016 19:25,77,1,100
09-03-2016 19:30,61,1,100
09-03-2016 19:35,60,1,100
09-03-2016 19:40,64,1,100
09-03-2016 19:45,50,1,100
09-03-2016 19:50,55,1,100
09-03-2016 19:55,68,1,100
09-03-2016 20:00,61,1,100
09-03-2016 20:05,63,1,100
09-03-2016 20:10,59,1,100
09-03-2016 20:15,67,1,100
09-03-2016 20:20,56,1,100
09-03-2016 20:25,44,1,100
09-03-2016 20:30,41,1,100
09-03-2016 20:35,55,1,100
09-03-2016 20:40,47,1,100
09-03-2016 20:45,50,1,100
09-03-2016 20:50,51,1,100
09-03-2016 20:55,53,1,100
09-03-2016 21:00,49,1,100
09-03-2016 21:05,46,1,100
09-03-2016 21:10,67,1,100
09-03-2016 21:15,42,1,100
09-03-2016 21:20,53,1,100
09-03-2016 21:25,44,1,100
09-03-2016 21:30,34,1,100
09-03-2016 21:35,29,1,100
09-03-2016 21:40,41,1,100
09-03-2016 21:45,43,1,100
09-03-2016 21:50,43,1,100
09-03-2016 21:55,30,1,100
09-03-2016 22:00,33,1,100
09-03-2016 22:05,44,1,100
09-03-2016 22:10,34,1,100
09-03-2016 22:15,32,1,100
09-03-2016 22:20,35,1,100
09-03-2016 22:25,30,1,100
09-03-2016 22:30,32,1,100
09-03-2016 22:35,31,1,100
09-03-2016 22:40,26,1,100
09-03-2016 22:45,27,1,100
09-03-2016 22:50,19,1,100
09-03-2016 22:55,20,1,100
09-03-2016 23:00,19,1,100
09-03-2016 23:05,21,1,100
09-03-2016 23:10,21,1,100
09-03-2016 23:15,20,1,100
09-03-2016 23:20,12,1,100
09-03-2016 23:25,15,1,100
09-03-2016 23:30,13,1,100
09-03-2016 23:35,13,1,100
09-03-2016 23:40,14,1,100
09-03-2016 23:45,19,1,100
09-03-2016 23:50,18,1,100
09-03-2016 23:55,7,1,100
10-03-2016 00:00,9,1,100
10-03-2016 00:05,9,1,100
10-03-2016 00:10,9,1,100
10-03-2016 00:15,9,1,100
10-03-2016 00:20,12,1,100
10-03-2016 00:25,14,1,100
10-03-2016 00:30,8,1,100
10-03-2016 00:35,8,1,100
10-03-2016 00:40,8,1,100
10-03-2016 00:45,10,1,100
10-03-2016 00:50,10,1,100
10-03-2016 00:55,2,1,100
10-03-2016 01:00,10,1,100
10-03-2016 01:05,3,1,100
10-03-2016 01:10,3,1,100
10-03-2016 01:15,9,1,100
10-03-2016 01:20,10,1,100
10-03-2016 01:25,7,1,100
10-03-2016 01:30,6,1,100
10-03-2016 01:35,8,1,100
10-03-2016 01:40,4,1,100
10-03-2016 01:45,5,1,100
10-03-2016 01:50,6,1,100
10-03-2016 01:55,5,1,100
10-03-2016 02:00,5,1,100
10-03-2016 02:05,3,1,100
10-03-2016 02:10,4,1,100
10-03-2016 02:15,2,1,100
10-03-2016 02:20,7,1,100
10-03-2016 02:25,4,1,100
10-03-2016 02:30,7,1,100
10-03-2016 02:35,4,1,100
10-03-2016 02:40,4,1,100
10-03-2016 02:45,2,1,100
10-03-2016 02:50,1,1,100
10-03-2016 02:55,4,1,100
10-03-2016 03:00,1,1,100
10-03-2016 03:05,2,1,100
10-03-2016 03:10,9,1,100
10-03-2016 03:15,3,1,100
10-03-2016 03:20,3,1,100
10-03-2016 03:25,4,1,100
10-03-2016 03:30,4,1,100
10-03-2016 03:35,10,1,100
10-03-2016 03:40,4,1,100
10-03-2016 03:45,6,1,100
10-03-2016 03:50,7,1,100
10-03-2016 03:55,8,1,100
10-03-2016 04:00,8,1,100
10-03-2016 04:05,12,1,100
10-03-2016 04:10,13,1,100
10-03-2016 04:15,20,1,100
10-03-2016 04:20,17,1,100
10-03-2016 04:25,20,1,100
10-03-2016 04:30,19,1,100
10-03-2016 04:35,24,1,100
10-03-2016 04:40,34,1,100
10-03-2016 04:45,39,1,100
10-03-2016 04:50,45,1,100
10-03-2016 04:55,41,1,100
10-03-2016 05:00,35,1,100
10-03-2016 05:05,53,1,100
10-03-2016 05:10,70,1,100
10-03-2016 05:15,61,1,100
10-03-2016 05:20,72,1,100
10-03-2016 05:25,76,1,100
10-03-2016 05:30,61,1,100
10-03-2016 05:35,102,1,100
10-03-2016 05:40,91,1,100
10-03-2016 05:45,122,1,100
10-03-2016 05:50,115,1,100
10-03-2016 05:55,108,1,100
10-03-2016 06:00,104,1,100
10-03-2016 06:05,120,1,100
10-03-2016 06:10,129,1,100
10-03-2016 06:15,131,1,100
10-03-2016 06:20,144,1,100
10-03-2016 06:25,139,1,100
10-03-2016 06:30,154,1,100
10-03-2016 06:35,159,1,100
10-03-2016 06:40,166,1,100
10-03-2016 06:45,155,1,100
10-03-2016 06:50,158,1,100
10-03-2016 06:55,140,1,100
10-03-2016 07:00,136,1,100
10-03-2016 07:05,120,1,100
10-03-2016 07:10,117,1,100
10-03-2016 07:15,95,1,100
10-03-2016 07:20,82,1,100
10-03-2016 07:25,87,1,100
10-03-2016 07:30,90,1,100
10-03-2016 07:35,76,1,100
10-03-2016 07:40,72,1,100
10-03-2016 07:45,67,1,100
10-03-2016 07:50,79,1,100
10-03-2016 07:55,67,1,100
10-03-2016 08:00,66,1,100
10-03-2016 08:05,74,1,100
10-03-2016 08:10,74,1,100
10-03-2016 08:15,61,1,100
10-03-2016 08:20,65,1,100
10-03-2016 08:25,75,1,100
10-03-2016 08:30,73,1,100
10-03-2016 08:35,76,1,100
10-03-2016 08:40,74,1,100
10-03-2016 08:45,80,1,100
10-03-2016 08:50,61,1,100
10-03-2016 08:55,71,1,100
10-03-2016 09:00,72,1,100
10-03-2016 09:05,76,1,100
10-03-2016 09:10,72,1,100
10-03-2016 09:15,95,1,100
10-03-2016 09:20,104,1,100
10-03-2016 09:25,103,1,100
10-03-2016 09:30,115,1,100
10-03-2016 09:35,121,1,100
10-03-2016 09:40,107,1,100
10-03-2016 09:45,92,1,100
10-03-2016 09:50,130,1,100
10-03-2016 09:55,107,1,100
10-03-2016 10:00,122,1,100
10-03-2016 10:05,110,1,100
10-03-2016 10:10,115,1,100
10-03-2016 10:15,113,1,100
10-03-2016 10:20,122,1,100
10-03-2016 10:25,120,1,100
10-03-2016 10:30,118,1,100
10-03-2016 10:35,141,1,100
10-03-2016 10:40,123,1,100
10-03-2016 10:45,107,1,100
10-03-2016 10:50,111,1,100
10-03-2016 10:55,95,1,100
10-03-2016 11:00,126,1,100
10-03-2016 11:05,114,1,100
10-03-2016 11:10,108,1,100
10-03-2016 11:15,127,1,100
10-03-2016 11:20,124,1,100
10-03-2016 11:25,126,1,100
10-03-2016 11:30,110,1,100
10-03-2016 11:35,125,1,100
10-03-2016 11:40,105,1,100
10-03-2016 11:45,114,1,100
10-03-2016 11:50,124,1,100
10-03-2016 11:55,99,1,100
10-03-2016 12:00,106,1,100
10-03-2016 12:05,99,1,100
10-03-2016 12:10,94,1,100
10-03-2016 12:15,100,1,100
10-03-2016 12:20,87,1,100
10-03-2016 12:25,85,1,100
10-03-2016 12:30,96,1,100
10-03-2016 12:35,102,1,100
10-03-2016 12:40,97,1,100
10-03-2016 12:45,101,1,100
10-03-2016 12:50,87,1,100
10-03-2016 12:55,88,1,100
10-03-2016 13:00,110,1,100
10-03-2016 13:05,105,1,100
10-03-2016 13:10,106,1,100
10-03-2016 13:15,107,1,100
10-03-2016 13:20,97,1,100
10-03-2016 13:25,110,1,100
10-03-2016 13:30,95,1,100
10-03-2016 13:35,70,1,100
10-03-2016 13:40,113,1,100
10-03-2016 13:45,92,1,100
10-03-2016 13:50,102,1,100
10-03-2016 13:55,108,1,100
10-03-2016 14:00,115,1,100
10-03-2016 14:05,101,1,100
10-03-2016 14:10,110,1,100
10-03-2016 14:15,111,1,100
10-03-2016 14:20,95,1,100
10-03-2016 14:25,95,1,100
10-03-2016 14:30,101,1,100
10-03-2016 14:35,126,1,100
10-03-2016 14:40,116,1,100
10-03-2016 14:45,109,1,100
10-03-2016 14:50,106,1,100
10-03-2016 14:55,116,1,100
10-03-2016 15:00,100,1,100
10-03-2016 15:05,99,1,100
10-03-2016 15:10,85,1,100
10-03-2016 15:15,89,1,100
10-03-2016 15:20,104,1,100
10-03-2016 15:25,103,1,100
10-03-2016 15:30,96,1,100
10-03-2016 15:35,122,1,100
10-03-2016 15:40,101,1,100
10-03-2016 15:45,96,1,100
10-03-2016 15:50,113,1,100
10-03-2016 15:55,90,1,100
10-03-2016 16:00,106,1,100
10-03-2016 16:05,102,1,100
10-03-2016 16:10,93,1,100
10-03-2016 16:15,83,1,100
10-03-2016 16:20,93,1,100
10-03-2016 16:25,97,1,100
10-03-2016 16:30,85,1,100
10-03-2016 16:35,86,1,100
10-03-2016 16:40,72,1,100
10-03-2016 16:45,89,1,100
10-03-2016 16:50,103,1,100
10-03-2016 16:55,91,1,100
10-03-2016 17:00,97,1,100
10-03-2016 17:05,80,1,100
10-03-2016 17:10,85,1,100
10-03-2016 17:15,112,1,100
10-03-2016 17:20,102,1,100
10-03-2016 17:25,110,1,100
10-03-2016 17:30,93,1,100
10-03-2016 17:35,86,1,100
10-03-2016 17:40,83,1,100
10-03-2016 17:45,86,1,100
10-03-2016 17:50,87,1,100
10-03-2016 17:55,77,1,100
10-03-2016 18:00,81,1,100
10-03-2016 18:05,62,1,100
10-03-2016 18:10,79,1,100
10-03-2016 18:15,87,1,100
10-03-2016 18:20,72,1,100
10-03-2016 18:25,65,1,100
10-03-2016 18:30,84,1,100
10-03-2016 18:35,77,1,100
10-03-2016 18:40,90,1,100
10-03-2016 18:45,87,1,100
10-03-2016 18:50,69,1,100
10-03-2016 18:55,80,1,100
10-03-2016 19:00,100,1,100
10-03-2016 19:05,84,1,100
10-03-2016 19:10,89,1,100
10-03-2016 19:15,80,1,100
10-03-2016 19:20,76,1,100
10-03-2016 19:25,76,1,100
10-03-2016 19:30,90,1,100
10-03-2016 19:35,76,1,100
10-03-2016 19:40,54,1,100
10-03-2016 19:45,92,1,100
10-03-2016 19:50,66,1,100
10-03-2016 19:55,80,1,100
10-03-2016 20:00,72,1,100
10-03-2016 20:05,43,1,100
10-03-2016 20:10,61,1,100
10-03-2016 20:15,56,1,100
10-03-2016 20:20,57,1,100
10-03-2016 20:25,62,1,100
10-03-2016 20:30,56,1,100
10-03-2016 20:35,57,1,100
10-03-2016 20:40,65,1,100
10-03-2016 20:45,57,1,100
10-03-2016 20:50,68,1,100
10-03-2016 20:55,46,1,100
10-03-2016 21:00,51,1,100
10-03-2016 21:05,49,1,100
10-03-2016 21:10,70,1,100
10-03-2016 21:15,49,1,100
10-03-2016 21:20,60,1,100
10-03-2016 21:25,46,1,100
10-03-2016 21:30,57,1,100
10-03-2016 21:35,48,1,100
10-03-2016 21:40,50,1,100
10-03-2016 21:45,49,1,100
10-03-2016 21:50,45,1,100
10-03-2016 21:55,33,1,100
10-03-2016 22:00,33,1,100
10-03-2016 22:05,43,1,100
10-03-2016 22:10,41,1,100
10-03-2016 22:15,32,1,100
10-03-2016 22:20,40,1,100
10-03-2016 22:25,34,1,100
10-03-2016 22:30,22,1,100
10-03-2016 22:35,26,1,100
10-03-2016 22:40,20,1,100
10-03-2016 22:45,24,1,100
10-03-2016 22:50,22,1,100
10-03-2016 22:55,19,1,100
10-03-2016 23:00,27,1,100
10-03-2016 23:05,22,1,100
10-03-2016 23:10,28,1,100
10-03-2016 23:15,27,1,100
10-03-2016 23:20,20,1,100
10-03-2016 23:25,23,1,100
10-03-2016 23:30,17,1,100
10-03-2016 23:35,15,1,100
10-03-2016 23:40,16,1,100
10-03-2016 23:45,13,1,100
10-03-2016 23:50,15,1,100
10-03-2016 23:55,10,1,100
11-03-2016 00:00,12,1,100
11-03-2016 00:05,14,1,100
11-03-2016 00:10,13,1,100
11-03-2016 00:15,13,1,100
11-03-2016 00:20,16,1,100
11-03-2016 00:25,10,1,100
11-03-2016 00:30,12,1,100
11-03-2016 00:35,5,1,100
11-03-2016 00:40,9,1,100
11-03-2016 00:45,6,1,100
11-03-2016 00:50,6,1,100
11-03-2016 00:55,4,1,100
11-03-2016 01:00,3,1,100
11-03-2016 01:05,3,1,100
11-03-2016 01:10,5,1,100
11-03-2016 01:15,4,1,100
11-03-2016 01:20,6,1,100
11-03-2016 01:25,3,1,100
11-03-2016 01:30,4,1,100
11-03-2016 01:35,4,1,100
11-03-2016 01:40,8,1,100
11-03-2016 01:45,3,1,100
11-03-2016 01:50,5,1,100
11-03-2016 01:55,8,1,100
11-03-2016 02:00,4,1,100
11-03-2016 02:05,4,1,100
11-03-2016 02:10,5,1,100
11-03-2016 02:15,5,1,100
11-03-2016 02:20,3,1,100
11-03-2016 02:25,4,1,100
11-03-2016 02:30,4,1,100
11-03-2016 02:35,5,1,100
11-03-2016 02:40,5,1,100
11-03-2016 02:45,9,1,100
11-03-2016 02:50,1,1,100
11-03-2016 02:55,6,1,100
11-03-2016 03:00,3,1,100
11-03-2016 03:05,1,1,100
11-03-2016 03:10,3,1,100
11-03-2016 03:15,4,1,100
11-03-2016 03:20,6,1,100
11-03-2016 03:25,2,1,100
11-03-2016 03:30,11,1,100
11-03-2016 03:35,9,1,100
11-03-2016 03:40,9,1,100
11-03-2016 03:45,16,1,100
11-03-2016 03:50,7,1,100
11-03-2016 03:55,5,1,100
11-03-2016 04:00,13,1,100
11-03-2016 04:05,9,1,100
11-03-2016 04:10,18,1,100
11-03-2016 04:15,14,1,100
11-03-2016 04:20,13,1,100
11-03-2016 04:25,19,1,100
11-03-2016 04:30,22,1,100
11-03-2016 04:35,21,1,100
11-03-2016 04:40,29,1,100
11-03-2016 04:45,32,1,100
11-03-2016 04:50,33,1,100
11-03-2016 04:55,30,1,100
11-03-2016 05:00,47,1,100
11-03-2016 05:05,54,1,100
11-03-2016 05:10,55,1,100
11-03-2016 05:15,68,1,100
11-03-2016 05:20,55,1,100
11-03-2016 05:25,59,1,100
11-03-2016 05:30,55,1,100
11-03-2016 05:35,82,1,100
11-03-2016 05:40,88,1,100
11-03-2016 05:45,93,1,100
11-03-2016 05:50,87,1,100
11-03-2016 05:55,94,1,100
11-03-2016 06:00,87,1,100
11-03-2016 06:05,99,1,100
11-03-2016 06:10,102,1,100
11-03-2016 06:15,119,1,100
11-03-2016 06:20,134,1,100
11-03-2016 06:25,143,1,100
11-03-2016 06:30,140,1,100
11-03-2016 06:35,151,1,100
11-03-2016 06:40,178,1,100
11-03-2016 06:45,164,1,100
11-03-2016 06:50,145,1,100
11-03-2016 06:55,162,1,100
11-03-2016 07:00,170,1,100
11-03-2016 07:05,136,1,100
11-03-2016 07:10,141,1,100
11-03-2016 07:15,119,1,100
11-03-2016 07:20,126,1,100
11-03-2016 07:25,107,1,100
11-03-2016 07:30,106,1,100
11-03-2016 07:35,104,1,100
11-03-2016 07:40,100,1,100
11-03-2016 07:45,94,1,100
11-03-2016 07:50,92,1,100
11-03-2016 07:55,95,1,100
11-03-2016 08:00,106,1,100
11-03-2016 08:05,95,1,100
11-03-2016 08:10,96,1,100
11-03-2016 08:15,93,1,100
11-03-2016 08:20,104,1,100
11-03-2016 08:25,91,1,100
11-03-2016 08:30,92,1,100
11-03-2016 08:35,97,1,100
11-03-2016 08:40,89,1,100
11-03-2016 08:45,84,1,100
11-03-2016 08:50,79,1,100
11-03-2016 08:55,79,1,100
11-03-2016 09:00,103,1,100
11-03-2016 09:05,95,1,100
11-03-2016 09:10,110,1,100
11-03-2016 09:15,101,1,100
11-03-2016 09:20,117,1,100
11-03-2016 09:25,111,1,100
11-03-2016 09:30,112,1,100
11-03-2016 09:35,125,1,100
11-03-2016 09:40,125,1,100
11-03-2016 09:45,102,1,100
11-03-2016 09:50,107,1,100
11-03-2016 09:55,96,1,100
11-03-2016 10:00,104,1,100
11-03-2016 10:05,114,1,100
11-03-2016 10:10,122,1,100
11-03-2016 10:15,101,1,100
11-03-2016 10:20,106,1,100
11-03-2016 10:25,124,1,100
11-03-2016 10:30,104,1,100
11-03-2016 10:35,115,1,100
11-03-2016 10:40,122,1,100
11-03-2016 10:45,108,1,100
11-03-2016 10:50,114,1,100
11-03-2016 10:55,96,1,100
11-03-2016 11:00,109,1,100
11-03-2016 11:05,100,1,100
11-03-2016 11:10,114,1,100
11-03-2016 11:15,99,1,100
11-03-2016 11:20,104,1,100
11-03-2016 11:25,107,1,100
11-03-2016 11:30,106,1,100
11-03-2016 11:35,108,1,100
11-03-2016 11:40,96,1,100
11-03-2016 11:45,106,1,100
11-03-2016 11:50,102,1,100
11-03-2016 11:55,89,1,100
11-03-2016 12:00,117,1,100
11-03-2016 12:05,95,1,100
11-03-2016 12:10,97,1,100
11-03-2016 12:15,108,1,100
11-03-2016 12:20,87,1,100
11-03-2016 12:25,121,1,100
11-03-2016 12:30,103,1,100
11-03-2016 12:35,115,1,100
11-03-2016 12:40,108,1,100
11-03-2016 12:45,100,1,100
11-03-2016 12:50,108,1,100
11-03-2016 12:55,100,1,100
11-03-2016 13:00,99,1,100
11-03-2016 13:05,91,1,100
11-03-2016 13:10,108,1,100
11-03-2016 13:15,103,1,100
11-03-2016 13:20,107,1,100
11-03-2016 13:25,117,1,100
11-03-2016 13:30,98,1,100
11-03-2016 13:35,109,1,100
11-03-2016 13:40,108,1,100
11-03-2016 13:45,118,1,100
11-03-2016 13:50,106,1,100
11-03-2016 13:55,104,1,100
11-03-2016 14:00,122,1,100
11-03-2016 14:05,93,1,100
11-03-2016 14:10,112,1,100
11-03-2016 14:15,98,1,100
11-03-2016 14:20,119,1,100
11-03-2016 14:25,118,1,100
11-03-2016 14:30,101,1,100
11-03-2016 14:35,107,1,100
11-03-2016 14:40,103,1,100
11-03-2016 14:45,99,1,100
11-03-2016 14:50,99,1,100
11-03-2016 14:55,94,1,100
11-03-2016 15:00,72,1,100
11-03-2016 15:05,81,1,100
11-03-2016 15:10,69,1,100
11-03-2016 15:15,56,1,100
11-03-2016 15:20,84,1,100
11-03-2016 15:25,77,1,100
11-03-2016 15:30,78,1,100
11-03-2016 15:35,85,1,100
11-03-2016 15:40,77,1,100
11-03-2016 15:45,80,1,100
11-03-2016 15:50,82,1,100
11-03-2016 15:55,76,1,100
11-03-2016 16:00,77,1,100
11-03-2016 16:05,69,1,100
11-03-2016 16:10,79,1,100
11-03-2016 16:15,74,1,100
11-03-2016 16:20,82,1,100
11-03-2016 16:25,82,1,100
11-03-2016 16:30,65,1,100
